"account_id","category","balance","debits","credits"
"e2hte2V0fWpleGdocmZoYnt1ZXV7aWlmbGZrZW1mb3l-bWpj","Mortgages",0,0,0
"e2hte2V0fWpleGdocmZoYnt1ZXV7aWlmbGZrZW1mb3l-bWpj","Restaurants/Dining",-668.47,12,0
"e2hte2V0fWpleGdocmZoYnt1ZXV7aWlmbGZrZW1mb3l-bWpj","Sales",0,0,0
"e2hte2V0fWpleGdocmZoYnt1ZXV7aWlmbGZrZW1mb3l-bWpj","Taxes",0,0,0
"e2hte2V0fWpleGdocmZoYnt1ZXV7aWlmbGZrZW1mb3l-bWpj","Wages Paid",0,0,0
"e2hte2V0fWpleGdocmZoYnt1ZXV7aWlmbGZrZW1mb3l-bWpj","Overall",23610.29,248,30
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","ATM/Cash Withdrawals",47681.8,12,2
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Checks",-451699.54,213,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Gasoline/Fuel",0,0,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Groceries",-74.4,1,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Mortgages",0,0,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Restaurants/Dining",0,0,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Sales",0,0,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Taxes",-6572.9,6,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Wages Paid",0,0,0
"e2lpemdpbGlldm99fWZoZW5kZXZvb3JmbWRxdG1mfX5vcHll","Overall",16377.54,405,53
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","ATM/Cash Withdrawals",4337.69,7,10
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Checks",-405.4,4,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Gasoline/Fuel",0,0,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Groceries",37551.01,1,28
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Mortgages",-7862.59,4,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Restaurants/Dining",0,0,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Sales",0,0,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Taxes",0,0,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Wages Paid",0,0,0
"e2lrcHV2fWplZ2x-b2ZoZGx3ZXZqe3BmanJrYm5nbGh_bmti","Overall",11764.1,120,66
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","ATM/Cash Withdrawals",-666,2,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Checks",-144559.82,309,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Gasoline/Fuel",-445.26,6,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Groceries",0,0,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Mortgages",0,0,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Restaurants/Dining",0,0,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Sales",0,0,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Taxes",0,0,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Wages Paid",0,0,0
"e2lxa2t1bWZlaWp9cGZoaHB1ZXV9cW9meWd_am5mfHtyaWh0","Overall",7360.02,731,220
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","ATM/Cash Withdrawals",0,0,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Checks",-57168.08,162,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Gasoline/Fuel",-580.34,4,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Groceries",0,0,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Mortgages",-9419.24,6,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Restaurants/Dining",0,0,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Sales",0,0,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Taxes",-9090.04,13,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Wages Paid",0,0,0
"e2p8f2p0cHZleWx5cGZoZH91ZXVtfm1mbWZxY2xocHx9b2h2","Overall",13341.94,394,143
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","ATM/Cash Withdrawals",-3000,3,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Checks",-42549.9,4,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Gasoline/Fuel",0,0,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Groceries",0,0,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Mortgages",0,0,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Restaurants/Dining",-593.13,3,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Sales",0,0,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Taxes",0,0,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Wages Paid",0,0,0
"e2ppcGRofndlZm55fmZodWxnZXVuaWlmamV9aXBpbHl9f2xl","Overall",30745.78,212,168
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","ATM/Cash Withdrawals",0,0,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Checks",-101221.45,77,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Gasoline/Fuel",-1403.62,61,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Groceries",-156.09,12,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Mortgages",0,0,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Restaurants/Dining",-77.28,2,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Sales",0,0,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Taxes",-232.38,2,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Wages Paid",0,0,0
"e2prcGR2e2lla31obmZodW1zZXZoa2xmaGFqY355b2p6amVk","Overall",10669.33,405,612
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","ATM/Cash Withdrawals",-3616.5,20,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Checks",-328857.2,180,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Gasoline/Fuel",0,0,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Groceries",0,0,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Mortgages",0,0,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Restaurants/Dining",36281.16,11,15
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Sales",0,0,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Taxes",0,0,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Wages Paid",0,0,0
"e2t_cmlmcWFlZGxvcWZoY392ZW19fmpmZnRuYWtteGl9cHhy","Overall",7441.79,258,73
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","ATM/Cash Withdrawals",24,0,6
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Checks",-33891.21,44,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Gasoline/Fuel",0,0,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Groceries",-1391.18,34,1
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Mortgages",0,0,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Restaurants/Dining",-184.27,10,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Sales",0,0,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Taxes",-6278.48,12,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Wages Paid",0,0,0
"e2t6e2xie3ZleX1rfmZodXFlZWx9fGlmaWdpZGhpeXl9emZy","Overall",9798.82,239,106
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","ATM/Cash Withdrawals",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Checks",-248272.3,248,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Gasoline/Fuel",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Groceries",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Mortgages",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Restaurants/Dining",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Sales",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Taxes",-19756.37,13,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Wages Paid",0,0,0
"e2tsa3dqfXVla3xramZodGlqZWxnb3JmaHN8Zml4aXxqbHln","Overall",5976.41,452,455
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","ATM/Cash Withdrawals",-23688.75,74,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Checks",-131440.84,130,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Gasoline/Fuel",-3018.22,74,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Groceries",-4130,110,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Mortgages",0,0,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Restaurants/Dining",-2011.61,75,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Sales",0,0,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Taxes",-24657.62,26,1
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Wages Paid",0,0,0
"e2txbmRobGllZXl6fWZoc3t0ZXZ9eXtmZWRpanFlfXp8fWdz","Overall",34916.18,840,120
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","ATM/Cash Withdrawals",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Checks",-11511.49,24,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Gasoline/Fuel",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Groceries",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Mortgages",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Restaurants/Dining",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Sales",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Taxes",-500.72,2,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Wages Paid",0,0,0
"e2x_bnhlfmVlamdtbmZoYmxkZXVvem1md2h6dW1oem9ubHh0","Overall",10515.59,59,41
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","ATM/Cash Withdrawals",0,0,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Checks",-61312.94,70,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Gasoline/Fuel",96436,0,4
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Groceries",0,0,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Mortgages",0,0,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Restaurants/Dining",0,0,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Sales",0,0,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Taxes",-15202.93,2,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Wages Paid",0,0,0
"e2x_bWZib2Zld3tufGZoaGlmZW1ob3pmbWpsYn5ta3x8bHZj","Overall",326730.81,141,22
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","ATM/Cash Withdrawals",0,0,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Checks",-3618.5,3,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Gasoline/Fuel",-85.16,2,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Groceries",0,0,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Mortgages",0,0,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Restaurants/Dining",-173.64,3,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Sales",0,0,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Taxes",-2824,2,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Wages Paid",0,0,0
"e2xpenpofXVldXp8bWZocntkZWx5aW5mdWprYW9seWhqf2ho","Overall",7065.98,38,9
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","ATM/Cash Withdrawals",-20,1,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Checks",-2465,3,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Gasoline/Fuel",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Groceries",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Mortgages",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Restaurants/Dining",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Sales",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Taxes",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Wages Paid",0,0,0
"e2xsfGhjb2Nlam15bGZoaHtmZXV6b3FmaWJqZW55bW5pcHp0","Overall",12742.17,51,14
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","ATM/Cash Withdrawals",0,0,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Checks",-37075.21,42,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Gasoline/Fuel",-161.21,6,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Groceries",-20.86,1,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Mortgages",0,0,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Restaurants/Dining",-403.64,9,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Sales",0,0,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Taxes",-74885.01,11,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Wages Paid",0,0,0
"e2xtbWdnbWFlZmp8fGZoZn9pZWxscXJmZXd9aWh2a2xwfGdl","Overall",6913.85,219,66
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","ATM/Cash Withdrawals",-314764.3,404,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Checks",-5710.32,11,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Gasoline/Fuel",0,0,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Groceries",0,0,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Mortgages",0,0,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Restaurants/Dining",0,0,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Sales",0,0,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Taxes",-50577.32,8,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Wages Paid",0,0,0
"e2xvcGRmaWhlZ2lsbGZoYn1qZXZnaX5mamlyamtoa2pycWZ3","Overall",7115.22999999999,444,16
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","ATM/Cash Withdrawals",-99375.95,130,4
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Checks",-201355.37,170,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Gasoline/Fuel",-644.03,24,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Groceries",-8178.82,41,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Mortgages",0,0,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Restaurants/Dining",-8204.93,57,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Sales",0,0,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Taxes",-2486.32,8,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Wages Paid",0,0,0
"e2xvcWhpanVlZG5-fWZoZn5hZWxpfXpmaWd9dHlrbHtuf2d3","Overall",176695.01,726,221
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","ATM/Cash Withdrawals",-17947.16,83,1
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Checks",-51031.23,42,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Gasoline/Fuel",-713.75,8,1
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Groceries",-9.94,1,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Mortgages",0,0,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Restaurants/Dining",-528.93,19,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Sales",0,0,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Taxes",0,0,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Wages Paid",0,0,0
"e31-amdmaXNld2l-b2ZodWtlZXZ6bnBmamZud2p3a2lpcXVi","Overall",7334.3,312,125
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","ATM/Cash Withdrawals",-46928.31,22,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Checks",-89392.5,15,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Gasoline/Fuel",-35.42,1,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Groceries",0,0,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Mortgages",0,0,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Restaurants/Dining",-76.15,5,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Sales",0,0,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Taxes",0,0,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Wages Paid",0,0,0
"e316cmpmfnJlbWxpfWZodG1yZXZtbW9mZWR7c2pmaXlrbGlz","Overall",8847.53,105,21
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","ATM/Cash Withdrawals",-160,4,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Checks",-130997.1,80,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Gasoline/Fuel",-227.18,8,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Groceries",-264,5,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Mortgages",0,0,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Restaurants/Dining",0,0,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Sales",0,0,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Taxes",0,0,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Wages Paid",0,0,0
"e317bWxjcmhlZGh6a2ZoZ21yZWxrfX1mZGd7dmhlZ2luamVh","Overall",39502.82,294,173
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","ATM/Cash Withdrawals",-30.41,1,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Checks",-403429.47,245,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Gasoline/Fuel",0,0,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Groceries",0,0,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Mortgages",0,0,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Restaurants/Dining",0,0,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Sales",0,0,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Taxes",-4746.61,9,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Wages Paid",0,0,0
"e31ra3l2amFlZnhsa2ZodnxmZXZwe21mbXd7Yml6Z2hsb2pl","Overall",12355.86,495,119
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","ATM/Cash Withdrawals",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Checks",-18070.65,7,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Gasoline/Fuel",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Groceries",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Mortgages",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Restaurants/Dining",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Sales",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Taxes",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Wages Paid",0,0,0
"e3B8f2xpfWlldnt6fWZoY25jZXZ5aXBmZnJ6Ym1qfXx8cW1j","Overall",11347.85,12,2
